,placekey,wavg_mhi_context,wvar_mhi_context,entropy_context,customer_race_entropy,customer_bar_mhi_mean,customer_weighted_var,entropy_ratio,wmmhi_ratio,variance_ratio
299,227-222@8g7-474-dn5,85193.000563409,1379631431.3452516,0.8506259057758971,1.3753440246231452,69871.83431952662,542625937.8660411,1.6168612021857331,0.8201593306661518,0.3933122466896374
300,227-222@8g7-48y-ty9,40007.12570332018,321697175.3878357,0.4448275763015835,0.5195336183857143,46363.31111111112,209968797.41432095,1.167943819277701,1.1588763325545142,0.6526908331140432
301,227-222@8gb-6qw-66k,83559.64839502591,525675776.2706417,0.6564364759822136,0.9372339458999346,86888.29004329005,497575233.10635096,1.427760309171682,1.0398355152540624,0.9465439641072156
302,227-222@8gb-6yq-jvz,85451.22483690236,532922649.1700231,0.5839311492754353,0.6937261801653524,91693.42603550295,749410924.3273695,1.1880273573796414,1.0730498738960719,1.4062283250571288
303,227-223@8g7-474-p9z,82058.574422926,1608150029.3522658,0.901088889885984,1.2527200461648258,81227.55555555556,20366104.691358022,1.3902291552205623,0.9898728576115957,0.01266430638910048
304,228-222@8g6-x3p-cbk,55880.51940148985,185051882.7586219,0.4707047492698331,0.8178242813188775,64156.09090909091,180970826.6280992,1.737446419623986,1.1480940334169554,0.9779464219996835
305,228-222@8g6-x6q-4d9,55050.53660468947,446796469.72563857,0.6748861295130899,0.8639813820276372,48957.60655737705,358424161.48454714,1.2801883817807513,0.8893211506535361,0.8022090275347126
306,228-222@8g6-x7f-9vf,61748.626616894304,657877974.3325843,0.8759873758742636,0.665070469642106,39118.705882352944,275788769.85467124,0.7592238061402932,0.6335153998655922,0.4192096112268515
307,228-222@8g6-xhd-94v,65368.15472177728,377550720.614664,0.6603479111995334,0.8170115376918138,77520.25,114169944.6875,1.2372440706410326,1.1859023760108418,0.302396309829916
308,228-222@8g6-y43-ygk,110755.89119111976,1407127566.8715386,0.8668518013903974,1.2378672742401369,118338.82352941176,1933411104.8175976,1.4280033475787266,1.0684652731041362,1.374012669736933
309,228-222@8g6-yjf-2tv,88041.86545833881,1358057145.8052382,0.876545184546815,1.1669773901447693,96807.68421052632,1710101382.812558,1.3313374036138383,1.0995642096694949,1.2592263794603287
310,228-222@8g6-yk5-2tv,79127.87519827571,1249277903.0886295,0.9336584598562976,1.6837098007551647,52301.0,81862760.0,1.803346591016066,0.6609680832316814,0.06552806208899405
311,228-222@8g6-ytw-xdv,58641.72371445933,559506059.951786,1.0592983188883471,1.4691604592055398,65856.88356164383,740475468.8837023,1.386918522392551,1.123037990532421,1.3234449488313151
312,228-222@8g7-2q3-q75,75319.60871837381,237441868.8125403,0.9078320673306924,1.3516055622205163,69200.10256410256,265869714.24589083,1.4888277368243397,0.9187528153903111,1.1197254956571885
313,228-222@8g7-47b-q4v,73445.83663269492,1671836832.0402129,0.9135004156134678,1.302184503298892,66576.67376830892,830712733.2131468,1.4254886818244088,0.9064730803089777,0.49688624947889987
314,228-222@8g7-482-syv,68936.04149285213,1325031066.5198183,0.8947983366098832,0.0,0.0,0.0,0.0,0.0,0.0
315,228-222@8g7-48z-pvz,50688.67962498133,730736217.0280116,0.7392050642333847,1.0569562648192057,34228.0,24059025.0,1.4298552809772138,0.6752592542010333,0.032924363729843344
316,228-222@8g7-4gp-xh5,53610.87254554634,247221777.2225384,0.4115980480872034,1.0014908680670254,52558.0,331185425.7826087,2.433176913061658,0.9803608392187265,1.3396288526980769
317,228-223@8g7-485-cyv,68875.70553763796,1343795853.294943,0.8896570271114125,1.2073760050169895,80289.04347826086,1161100519.7807183,1.3571252384046968,1.1657091982075733,0.8640453212694013
318,228-223@8g7-48t-pd9,53993.20657504619,923984578.6095028,0.7707207288537365,0.8816615356358622,49333.333333333336,175119326.55555555,1.1439442363865362,0.9136951935752138,0.18952624384607292
319,228-22t@8g7-26f-vzz,84826.89877758402,298105382.3889593,0.9450869596090944,1.2507323749042307,86836.1902156421,703427967.5624663,1.3234045419709917,1.0236869609406143,2.359662083003432
320,229-222@8g6-x3z-fvf,56243.45634518711,164468058.36097136,0.4983597796082888,1.0736914643148254,74189.0,0.0,2.1544504758364487,1.3190690050176572,0.0
321,229-222@8g6-yjd-6hq,87846.76713885726,1422841097.7844355,0.8924134836211967,1.1340625749486335,109877.9254658385,1344989668.5286062,1.2707815331822236,1.2507907694788258,0.9452845230735498
322,229-222@8g7-46n-9mk,58901.2283167089,1176775774.2534037,0.8144783892763964,1.172495718868613,51763.08759124088,744757040.0361235,1.4395663952610067,0.8788116830588558,0.6328793100016261
323,229-222@8g7-4bf-w49,70843.93412148397,560114170.0170841,0.8896499325616692,1.0211088410695723,55503.5,359766056.25,1.147764759706527,0.7834615720920013,0.6423084355088298
324,229-222@8g7-4c9-7dv,84996.97939423993,1543346707.7656834,0.8873781283672669,1.3849197780908853,78073.88235294117,1613137008.8096888,1.5606873032120716,0.9185489050241717,1.0452201055620494
325,229-222@8g7-4fk-dd9,62769.1191777191,353372816.4429692,0.5486084781800173,0.7093405360429279,52697.37142857143,223781951.2620408,1.292981359668614,0.8395429491270797,0.6332743800573493
326,229-222@8gb-6qz-92k,83526.04639451989,527938081.9390245,0.681680442298478,0.8417278236699649,83173.79098360655,533481300.45221376,1.234783589847234,0.9957826878426698,1.0104997512072438
327,229-223@8g6-ycs-gkz,116735.93058404984,979745709.4312458,0.9119876364279637,1.2331185353905836,131403.39552238805,1200704883.7913234,1.3521219873335262,1.1256465328622847,1.2255270650670642
328,229-223@8g7-475-x5z,85618.35570090008,1586610991.8389144,0.8726089407857378,1.393207263885211,70973.81176470588,730218581.5175086,1.59659980406653,0.8289555572948215,0.460237944444826
329,229-225@8gb-3bm-hh5,77107.56065176152,363955400.0508211,0.4139480879225168,0.4867494184685077,81953.15189873418,259041709.1668002,1.1758706771937497,1.0628419730311098,0.7117402547966832
330,229-22b@8g6-ykz-9xq,97041.9073009344,1484946991.5370686,0.815318087414276,1.165530595260169,105470.80869565216,2531050119.2155766,1.429540952484652,1.0868583648977455,1.7044716974009197
331,22b-222@8g6-xmy-7yv,74811.19907314642,399684233.4265365,0.824826217170749,1.0574084111464763,74065.46666666666,579605159.3155556,1.2819772082093992,0.9900318078614057,1.4501576765901856
332,22b-222@8g6-ycf-dn5,87499.27358371414,1382331675.3428392,1.042945722500736,1.4203381433727675,92271.58860759494,1228255905.2421484,1.3618524077812355,1.0545411959256432,0.8885392175778091
333,22b-222@8g7-46r-bzf,65022.3108229088,1474838562.1806808,0.8653006302545088,0.9837444655891576,56497.6,296029418.24,1.1368817162421472,0.8688956034471577,0.20071987933533147
334,22b-223@8g7-474-ks5,77760.31793697207,1642645006.0061738,0.904987505830492,1.1349966395539233,91811.43478260867,923621198.3327032,1.2541572477427252,1.1806977802871845,0.562276812674419
335,22b-223@8g7-4br-8sq,76688.81266026227,1228861550.6976757,0.8884053324765744,1.311234320480131,71648.87234042553,425430276.51561785,1.475941524151878,0.9342806317504995,0.3461987042186188
336,22b-225@8g7-484-7yv,72623.93880462003,1368389337.9671206,0.9065710186193848,0.5048057132742979,80504.0,13417569.0,0.5568297495799783,1.1085050098505353,0.009805373827256754
337,22c-222@8g6-yjw-bff,97974.52964095876,1674748375.5223477,0.8542747409160636,1.0446965051803911,123591.1724137931,3653718000.004756,1.2229045939718792,1.2614622684764099,2.1816519146437
338,22c-222@8g6-ykz-975,94694.86134991037,1444461978.998822,0.8160281807212059,1.0586747192375956,110429.73529411764,1489133122.312284,1.297350684999553,1.166163968349505,1.0309258007223037
339,22c-222@8g6-ykz-b49,97976.81778424744,1488716579.096047,0.8049289359734739,1.2745206552502744,76976.56589147287,1467424562.2921698,1.5833952517918621,0.7856610128018369,0.9856977364913839
340,22c-222@8g6-yvb-j7q,70996.20542464744,1193921893.387649,1.0248989453961743,1.327730841491606,89257.39673913043,957333338.6958588,1.2954748831148148,1.257213624379752,0.801839168875201
341,22c-222@8g6-yvg-3kf,77759.95609265576,1332573335.779878,0.960648533437344,1.3524941085329143,75855.96842105263,1159568124.241108,1.4078969169853288,0.9755145480106185,0.8701720896752597
342,22c-222@8g7-484-xqz,70179.52180351708,1515662571.2598617,0.8980150930296635,1.2674955884201955,76964.56344772546,1052536916.3225906,1.4114412978784168,1.0966812179656138,0.6944401321777657
343,22d-222@8g6-xgt-gp9,75251.66985449608,295038590.9661641,0.9669958510635918,1.28979781938787,77370.17105263157,321251043.8084603,1.3338193932985656,1.0281522151233553,1.088844150036299
344,22d-222@8g7-46m-jvz,65971.32340536422,1493997529.6500716,0.8719668768448294,1.2516996321359926,75798.22222222222,1407275275.861729,1.4354898854245566,1.1489571272729533,0.94195288006356
345,22d-222@8g7-47g-f75,63933.97692486032,1202577137.2681465,0.8341739096779511,1.3345957960668828,67073.84269662922,718308800.0426713,1.5999011484093637,1.0491110661778336,0.5973078797044395
346,22f-222@8g6-yjw-9j9,100563.72101432193,1610343219.0727994,0.8238391881575117,1.0533189096511997,101534.099009901,1056772436.7822758,1.2785491692946915,1.0096493843484657,0.656240498463888
347,22f-222@8g6-ytb-j7q,65445.88547300467,562476174.8034283,1.0616740534091662,1.435513980535412,89501.93478260869,1229531582.2566166,1.35212307009463,1.367571607225434,2.1859265109074317
348,22f-222@8g7-46q-9xq,66710.14800391952,1443340823.697937,0.8761298256109373,1.1393170592345156,60004.2,586969982.9599999,1.3003975277751265,0.8994763434863686,0.4066745520688198
349,22f-222@8g7-4b5-z9f,81228.12855840063,1548151289.03519,0.9022927762742758,1.2733289645657888,89813.98947368421,1411302383.5753276,1.4112148496007981,1.1057005875632184,0.9116049533213599
350,22f-222@8gb-7gv-3t9,84084.93908930494,518783882.7593964,0.7220632326975029,1.4016056045948473,58581.5,70719690.25,1.9411119984030927,0.6966943264094151,0.13631820995256064
351,22f-223@8g6-ykz-7qz,96333.25798988856,1482108659.7754018,0.814335732018718,1.1235933122005433,86053.0,0.0,1.3797666834724094,0.8932844356725939,0.0
352,22f-224@8g6-ykx-jn5,93958.08160555596,1425196815.4624865,0.8153662427623509,1.2865032794664928,67201.86956521739,654405422.7221171,1.5778225930815986,0.7152324570369218,0.4591684570314998
353,22g-222@8g6-xmw-9mk,71340.94376587479,371421903.8019024,0.8449328198174207,1.1678953611573646,62984.31343283582,424536938.6032524,1.3822345797973996,0.8828634737372751,1.1430045838914198
354,22g-222@8g6-y4w-mff,109402.95898229418,1329969765.8554814,0.7162608066035179,0.8762479391363496,121425.98143851508,1463497408.032138,1.2233643542377877,1.1098966844047309,1.1003990057554183
355,22g-222@8g6-ykx-jn5,93960.37370368326,1425414208.4122634,0.8153489112207342,1.2609363352551315,89617.8125,1043099767.4023438,1.5464990728536907,0.9537830573409796,0.7317871263288648
356,22g-222@8g7-46k-dvz,59499.87353342964,1191432712.0240831,0.7930666765538884,0.9556054230762208,56167.5,715654843.25,1.2049496610154038,0.943993603086276,0.600667445192267
357,22g-222@8g7-474-dqf,83882.44683329065,1528461843.0300093,0.8749133815678767,1.2716049161443042,77006.82352941176,1211562973.2041523,1.4534066376554233,0.9180326330067169,0.7926681184283676
358,22g-222@8g7-484-8jv,71769.85941729286,1307420865.5547216,0.911941570450866,1.2349836106066787,72460.46706586826,1121058897.3507116,1.3542354583047465,1.0096225303237671,0.85745831880621
359,22g-224@8g7-46n-cnq,57508.6989934866,1071258396.0264238,0.8042436316954167,1.2327579266437751,62061.544117647056,457527054.5715831,1.5328165223329309,1.0791679381353438,0.4270930862886769
360,22g-224@8g7-474-hnq,80167.28429017008,1692931879.1554098,0.9093027013637288,1.2291726517951207,93876.84782608696,1679459712.5637996,1.3517749919269635,1.1710119490426336,0.9920421094566834
361,22h-222@8g6-x93-fzz,69712.7750916451,1158906657.3165345,0.9386792782819368,1.1731872597111268,99541.6,1246511618.014359,1.2498275895238784,1.4278817601098455,1.0755927668071863
362,22h-222@8g6-y3b-5vf,113962.1017058416,1830720578.6221125,0.8387409411473647,1.025853353118126,130774.91693290736,2159637815.648052,1.2230872523222711,1.1475298803321732,1.1796654502422748
363,22h-222@8g7-46r-4d9,62881.1326376013,1331155679.8497405,0.8435822438866375,1.2322890727564126,77495.98198198198,862606455.3870627,1.4607811884219914,1.232420262348159,0.6480132026964966
364,22j-222@8g6-y5g-grk,83504.45324800558,1551312394.8890965,0.9810598671453642,1.3155210577693637,96947.6976744186,1740127721.4202273,1.340918227138571,1.1609883533574792,1.1217132842831627
365,22j-222@8g6-ycf-g6k,89033.26018994032,1395279205.5810452,1.0424115593406469,1.4046765296584849,89988.10628019324,929588621.5539218,1.3475258568189519,1.0107245998654422,0.6662384258545638
366,22j-222@8g6-yjd-tgk,87417.71600704767,1314034569.173471,0.872796015009862,1.2077909615508744,98824.3671875,1258779593.9354858,1.3838181439648611,1.1304844338364173,0.9579501357618464
367,22j-222@8g7-484-q2k,79463.62941698267,1282118074.4794395,0.8963617914806591,0.9609548892718462,115542.11494252871,2059527251.251156,1.0720614136000697,1.4540251406870108,1.60634756832935
368,22j-223@8g6-zq2-j5f,58100.31033763673,142672981.43256614,0.7640202666824373,1.0454687668089646,64669.66666666666,64035894.22222223,1.3683783171729795,1.1130692123820614,0.44882985957988525
369,22j-226@8g7-46q-bc5,68853.96879585716,1518871512.466162,0.880371107973049,1.2990117776046788,63966.7037037037,701819710.1344308,1.475527497256811,0.9290198491441568,0.46206654372949546
370,22j-227@8g7-46q-bc5,68792.34297940222,1517827231.5543723,0.8808809551201862,1.26889559761764,64693.71428571428,274860480.7755102,1.4404847672572438,0.9404202776620771,0.18108812061174567
371,22k-222@8g7-474-dn5,84510.20854824758,1488154736.2978976,0.8672601163441547,1.167925273345784,54933.97902097902,477887875.3701893,1.3466839433007163,0.6500277299589996,0.321127812662168
372,22k-223@8g6-x93-fzz,70187.39829161917,1177897434.426641,0.9403731738160844,1.3234037923551236,85142.60992907801,1491528075.9542277,1.4073176789855464,1.213075452310142,1.266263116262114
373,22m-222@8g7-46n-b6k,59148.94371733062,1169797686.0322485,0.8183353781803386,1.2805870949009943,67620.55474452555,1165210678.4659812,1.5648683034436623,1.1432250602425003,0.9960788026673009
374,22n-222@8g7-46n-vzz,60598.88753918205,1262054932.2004824,0.7880851625867134,1.152428878571341,60140.16788321168,517377920.57765466,1.4623151573984097,0.9924302297517629,0.40994881235127345
375,22n-222@8g7-485-5fz,72237.3713128251,1502473922.3450437,0.9012904009684842,1.3134438557649004,63604.82352941176,456384647.0865052,1.4572926266090658,0.880497481753178,0.3037554531223979
376,22p-222@8g7-2m7-kvf,75691.5559688896,280683341.5123012,0.9702260978976128,1.1262922297168747,88890.48780487805,614713936.2498512,1.1608554255110661,1.1743778637793285,2.1900620568994857
377,22p-222@8gb-6zv-j9z,78770.19708350845,428014889.4132533,0.7130063721731434,0.8713555365793512,76753.63636363637,103613094.59504132,1.2220866048133365,0.9743994455449411,0.24207824811206902
378,22q-222@8gb-6yq-jvz,86051.48388685878,542507939.881935,0.5807072561521849,0.6479853946980461,94259.54205607476,648715485.76225,1.1158555155512466,1.0953854343756348,1.1957714128634296
379,22r-222@8g6-ydw-9zz,119477.29056658527,1721934834.677169,0.6664459868790826,0.7917322931064952,120845.5,721204188.8349056,1.1879916882898778,1.0114516275597345,0.41883361339287734
380,235-222@8g7-474-nbk,77940.15853328991,1636260808.0385938,0.9040152918623844,1.3473616244104485,66234.95,652234725.0117857,1.4904190631938485,0.8498180045619182,0.3986129361575479
381,242-222@8g7-46m-vs5,65347.07438627516,1491657848.023596,0.8695052198663787,1.0414484596294635,53376.876923076925,1100493570.384852,1.1977483698022056,0.8168212184612761,0.7377654143964545
382,242-224@8g7-46m-vs5,65349.160002510944,1491720047.3097248,0.8695573517265532,1.1354123780227277,56714.0,481412254.3333333,1.3057360457804248,0.8678611935917898,0.32272292324658824
383,242-224@8g7-477-4jv,69064.39154871546,1574796456.087664,0.8953747963407158,1.252944288579588,70519.27210884354,928984963.2048684,1.3993517504627266,1.0210655668934963,0.5899079589706384
384,243-222@8g7-474-mff,78105.64526447716,1669715629.8243468,0.9060684309256938,1.2779000928469102,88714.18844221106,1683926475.4695146,1.410379226590348,1.135823001548887,1.0085109376658723
385,244-222@8g7-46z-6ff,78298.85889279205,1679289413.1149795,0.9135110873834736,1.320064854253013,75629.63235294117,948025857.9824828,1.4450452462859666,0.9659097644895998,0.5645398884662487
386,246-222@8g7-46z-6ff,78654.26990120628,1674242810.8273392,0.911558530779635,1.2649839999246504,65587.09090909091,1147729702.8099174,1.3877156070743353,0.8338656120191771,0.6855216551551196
387,246-223@8g7-46z-6ff,78652.52088383726,1674413772.6803975,0.9113189964550849,1.1232202687096726,73652.66666666667,2673072836.888889,1.232521513409527,0.9364311002243026,1.5964231067030943
388,24n-222@8g7-48t-4vz,58611.382217841936,1130910398.2800884,0.8174185460798435,1.1687340217952786,61832.83006535948,767932989.3175275,1.4297865241745071,1.0549628370056916,0.6790396396437911
389,26y-222@8g7-479-wx5,74928.30408291827,1705633702.8149834,0.9092849753769358,1.4062009252788696,71027.07407407407,681589356.2167351,1.5464908838903249,0.9479338274555505,0.399610628643089
390,27k-222@8g7-46p-rhq,60211.94266480394,1272396609.6679783,0.8020314932629022,1.086453258870015,76644.0,1233063225.0,1.3546266798701392,1.2729036235663793,0.9690871663999152
391,287-222@8g7-46n-8vz,57662.60892114088,1075994954.8858373,0.8183499474120884,1.2579435742224438,62501.833333333336,790330728.3937907,1.5371707155361904,1.0839230916313647,0.7345115558442786
392,29s-226@8g7-475-brk,82807.9488931639,1590996420.9118218,0.8923785746698012,1.2220787621705234,88683.4,1288027200.16,1.3694622404204608,1.0709527428872365,0.809572657254511
393,2bm-223@8g7-475-td9,88440.1002305186,1561169020.199438,0.8538028151570145,1.1130772907879325,79489.0,0.0,1.3036702046751127,0.8987891215954346,0.0
394,2cn-226@8g7-46z-ffz,77997.2130147903,1690894048.760543,0.9152435564171688,1.304586186217438,82377.91111111111,637978631.5920988,1.4253978376252086,1.056164802907639,0.37730254717008976
395,zzw-222@8g6-x46-7h5,57166.02558497049,155533090.92147857,0.6851040299459079,1.119366541565916,57874.96598639456,172982845.6791152,1.6338636070412476,1.012401428893641,1.1121931973077435
396,zzw-222@8g6-x4t-fpv,55759.29194383221,154110885.72694832,0.5349444392617624,0.9765420631626816,57329.0,378213296.2222222,1.8255018493328685,1.0281515062592437,2.454163406031782
397,zzw-222@8g6-x53-k4v,63823.9105677769,239132302.4814874,0.7302644982591243,1.125160802919741,69261.7052631579,195634023.28155124,1.5407579111431666,1.085199961064849,0.8180995258752063
398,zzw-222@8g6-x6r-fmk,63012.64346886581,838680672.6743994,0.878863411007311,0.9549590921123952,55370.36923076923,675824426.8175149,1.0865841951684698,0.8787183997149305,0.8058185300281624
399,zzw-222@8g6-x7f-yd9,60414.85876054885,643511295.3964905,0.8647779140961231,1.4426037570523411,66898.42857142857,441802047.38775504,1.6681783074445986,1.1073174703027446,0.6865490171630086
400,zzw-222@8g6-x8f-975,60147.728588912,671846678.1754385,0.765730415696837,0.1956528631480179,13456.0,0.0,0.2555114164688993,0.22371584622865642,0.0
401,zzw-222@8g6-x8p-wkz,56072.43898582123,393884084.9736653,0.6411382202445309,0.9918091062748756,54889.64,242144996.5504,1.5469505247972868,0.9789058759131145,0.6147620728737734
402,zzw-222@8g6-x8q-8jv,56950.698906327,424705325.73079234,0.6602923455997161,1.0502399854920663,57776.205128205125,300298486.573307,1.5905681664962767,1.0144951025664484,0.7070749255535754
403,zzw-222@8g6-x94-p7q,61230.426114831214,718117432.4876082,0.7985887715718832,0.7288279638581432,50037.92307692308,195554831.3017752,0.9126448928446264,0.8172068406494873,0.272315950643838
404,zzw-222@8g6-xn3-w6k,68794.32108322448,314806118.84570605,0.8520150529063415,1.2568443642301892,71480.34042553192,440917844.7351743,1.4751433791491344,1.03904420161452,1.4006012537236565
405,zzw-222@8g6-y39-nt9,111452.1456034397,1626143460.8019624,0.843879111944409,1.105398344379125,117961.68965517242,1450704934.0071342,1.309901298341348,1.0584066283918343,0.8921137457894966
406,zzw-222@8g6-y3b-hnq,112961.95604859325,1658087733.977018,0.8270391145562004,1.212591202310074,136813.85,4885151677.377501,1.4661836193331264,1.2111497957874093,2.946256447878174
407,zzw-222@8g6-y4b-xkf,105390.94532204756,1365500017.340142,0.7700984037936116,1.2319026498245356,87194.21276595745,900680596.685227,1.5996691380686054,0.8273406458165302,0.6595976457324864
408,zzw-222@8g6-y4w-jqf,109257.43131472405,1339970524.0107265,0.7124341284804193,1.0481627133334206,103562.39130434782,883323732.1512287,1.471241580704578,0.947875032921365,0.6592113157141042
409,zzw-222@8g6-y4x-btv,108528.49404689738,1366094026.7873805,0.71126249547909,0.9391009815435888,111412.32882882885,1681249531.481962,1.320329677879377,1.0265721440922722,1.2306982524736803
410,zzw-222@8g6-yjh-v75,83034.61573080633,1256689267.8160503,0.8946433401157327,1.6642885411532,54922.53333333333,1173994777.8488889,1.860281596616932,0.66144141030759,0.934196549548901
411,zzw-222@8g6-yjr-f4v,88651.25842557529,1400001894.4789834,0.870697622220385,1.1034837444215064,121932.8,1541857099.36,1.267355872188428,1.3754209716308237,1.1013250092306544
412,zzw-222@8g6-yk8-d5f,73581.39006603467,1163535358.0269024,0.9975471343434048,1.6027996230686716,47123.5,208845852.25,1.6067407422543998,0.6404268791023059,0.17949248452935387
413,zzw-222@8g6-yks-t7q,84271.49503875375,1466624431.5135,0.9319400843934142,1.2232081579435652,84779.08450704225,867255900.1055346,1.3125394844881395,1.0060232640711437,0.5913278692695443
414,zzw-222@8g6-ykt-33q,79995.28239411028,1377143031.4246566,0.9576173790176454,1.440022091446793,68974.25,389354122.6875,1.5037551771710886,0.8622289707058811,0.28272598691852113
415,zzw-222@8g6-ykz-9pv,94021.42984799012,1434540237.3232768,0.8167788237789582,1.102044516905357,91846.45588235294,1529597632.3215828,1.3492569650698967,0.9768672528257272,1.0662633173508431
416,zzw-222@8g6-ykz-9zz,96043.71348859328,1476789988.4738214,0.817701943174785,1.2177300233412367,87653.97023809524,1729738804.5764952,1.4892101376368445,0.912646617402039,1.171282862205805
417,zzw-222@8g6-ymg-jy9,94335.8915966268,1505591376.9393332,0.8689177335995921,1.2872564055916969,74928.04790419161,1036716849.051597,1.4814479620056646,0.7942687203782239,0.688577833886844
418,zzw-222@8g6-yn2-75z,84869.77322179866,1332755001.2868035,0.8845345536929361,1.3090701804786065,42679.8,199415947.76,1.4799536943053633,0.502885755196501,0.14962686132669517
419,zzw-222@8g6-ynx-zs5,100140.00455193636,1457341477.2885523,0.7237365162058419,0.8266023505086014,118512.62162162164,1228714198.5132003,1.1421316072899421,1.1834693053180017,0.8431203102784647
420,zzw-222@8g6-yqd-g6k,83542.4658567222,1276660668.4591258,0.8345895766998062,1.1173324985577242,85378.3375,1046184815.5235935,1.3387807968749865,1.0219753106932032,0.8194697630861405
421,zzw-222@8g6-yqj-m8v,80826.21404687651,1486900817.5047407,0.8766052099168933,1.2436220763592565,71837.01027749229,683201989.7388461,1.4186797686009172,0.8887835601928504,0.45948053945209955
422,zzw-222@8g6-ys3-575,61359.39785812663,494653623.35529256,1.052721317374599,1.466546409887968,58929.00743494424,374163522.3122124,1.3931003254929946,0.9603909016708106,0.7564152058044539
423,zzw-222@8g6-ysc-skf,62307.21491280936,505912927.35576886,1.049715706548444,1.4440645473052915,59516.55555555556,614996133.728395,1.3756720398644893,0.9552112967790496,1.2156165626025137
424,zzw-222@8g6-ysk-6p9,72898.61946369983,1050942749.8546544,1.0667275023533929,1.428289096271531,106918.96078431372,1267275367.3710113,1.3389446631126207,1.466680186413605,1.2058462438094517
425,zzw-222@8g6-yt5-w49,64935.77027938996,422122441.9571276,1.0380492810496622,1.4662858892477229,60243.0,162593022.8,1.4125397666718031,0.9277321226929466,0.3851797645397721
426,zzw-222@8g6-yth-wrk,64075.12688370136,498957372.7879728,1.0616272508156346,1.385250711077945,80376.20289855072,902576815.26318,1.3048371827434486,1.2544056767056644,1.8089257008468367
427,zzw-222@8g6-ytj-5xq,63692.1688114506,409734590.3159547,1.0549073933855904,1.4535935017549062,70490.18803418803,754068395.9988314,1.377934699168032,1.1067324185939054,1.8403825642774116
428,zzw-222@8g6-ytk-rx5,69362.17807855216,845742332.9370914,1.0611452782162714,1.4163575549156535,65664.0,14656408.666666666,1.3347442466091683,0.9466830745371924,0.017329638231265942
429,zzw-222@8g6-yvs-yy9,64415.80168347077,518370453.1945683,0.9873092652248416,1.4255296838380742,80932.24050632911,603987976.8155745,1.4438532423915174,1.2564035281904518,1.1651666739363133
430,zzw-222@8g6-z6t-8qf,54488.12303852497,284483551.8331391,0.6412633361626189,0.8234668287541671,62752.94244604316,432865336.2412918,1.2841320910093992,1.1516811177671633,1.5215829999731743
431,zzw-222@8g6-zq7-yy9,59129.82729048892,180265539.19117725,0.7558018504348265,1.0315068179622562,59657.5390070922,146118918.2059253,1.3647847215097604,1.0089246280732527,0.8105759917371761
432,zzw-222@8g7-26w-4gk,93241.42402369874,568545534.469286,0.8727492915147522,1.16053770176515,97345.64516129032,461046867.6482831,1.3297492338846926,1.0440171434592036,0.8109233820271784
433,zzw-222@8g7-2bq-kpv,60610.50243048978,133495914.39255051,0.5710073756678388,0.4527096398258416,60625.0,0.0,0.7928262560468007,1.0002391923664855,0.0
434,zzw-222@8g7-2f8-xt9,91231.11128584274,301257598.61286,0.7117730002352994,0.8094332432119373,97047.07352941176,584115863.5092993,1.1372070069310765,1.0637497687093453,1.9389249140896678
435,zzw-222@8g7-2p4-b49,72656.56128025377,303406672.28740555,0.9984827200794086,1.3697349380808217,84648.14864864865,136393727.93736303,1.3718163675099833,1.165044796465669,0.4495409639777548
436,zzw-222@8g7-2zs-yjv,62023.09929463054,293687514.6247444,0.7924373326234366,1.0893915747730842,65048.74251497006,291425028.93370146,1.3747353007291483,1.048782522233639,0.9922962823464463
437,zzw-222@8g7-37v-qs5,69614.01406706599,292054499.866901,0.8088068089302887,1.1847291884436175,58771.0,259625112.0,1.464786368466057,0.8442409303302083,0.8889611771717946
438,zzw-222@8g7-3dz-fvf,56627.22078831798,259694168.2101329,0.7504731285876404,1.0715793754230407,60900.74683544304,274976061.6067938,1.4278717446415559,1.075467698884609,1.0588457318929685
439,zzw-222@8g7-3xy-gp9,50621.39157007811,276551876.1520858,0.3587711237718783,0.9390131035679106,45232.6,14429993.84,2.6173040173795434,0.8935471467113247,0.05217825328389539
440,zzw-222@8g7-42m-jy9,45226.29019515973,238941399.4151317,0.4071386697748944,0.9168354077691256,50445.45161290323,314794124.5702393,2.251899600389324,1.1154010509202028,1.3174532556550518
441,zzw-222@8g7-438-pn5,65916.8865578463,375292781.1864498,0.8035679468920052,1.1711379045912047,59436.09375,149053984.70996094,1.457422373703264,0.9016823587054739,0.3971672043324201
442,zzw-222@8g7-453-kj9,62658.89181205426,249966736.2696704,0.7579692362524623,1.117359214224065,68110.64179104478,245115293.00601476,1.4741485020533183,1.0870068049614263,0.9805916445681726
443,zzw-222@8g7-46m-x89,65839.42480266606,1506864500.0760572,0.872042317068435,1.1536008508594102,57397.75428571428,620788366.7224816,1.3228725582234324,0.8717839570705067,0.4119735826885218
444,zzw-222@8g7-46n-w6k,60814.82222016063,1253679005.3319938,0.7859527518873294,1.2271537713970744,66741.52592592593,569140725.7308093,1.5613581967240107,1.097454921175459,0.4539764352040752
445,zzw-222@8g7-46p-rhq,60292.4702454584,1280266219.2429638,0.8037663424932264,1.1453854113254127,62336.57894736842,253858174.40166208,1.425022858972308,1.0339032169952267,0.19828545859139465
446,zzw-222@8g7-46q-9xq,66399.24469530125,1444458951.3643992,0.8753484996205045,1.3476745599800883,71528.1,1464949527.2900002,1.5395863025576149,1.07724267539841,1.0141856408631384
